Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
3/27/15,177.9954856,178.7070094,177.7959004,178.5247955,118939000,27,4,13,3,2015
3/30/15,179.6007351,181.0151234,179.5833902,180.7027435,96180400,30,0,14,3,2015
3/31/15,179.8436835,180.5725785,179.0627406,179.1234741,126768700,31,1,14,3,2015
4/1/15,179.0887804,179.1148109,177.4574621,178.4900513,137303600,1,2,14,4,2015
4/2/15,178.4206347,179.6007347,178.2297352,179.1321716,86900900,2,3,14,4,2015
4/6/15,178.2036446,180.8762237,178.0648195,180.3382416,114368200,6,0,15,4,2015
4/7/15,180.3643481,181.1452911,179.8263657,179.8610687,81236300,7,1,15,4,2015
4/8/15,180.0953315,180.9283355,179.6875019,180.4684448,89351900,8,2,15,4,2015
4/9/15,180.2949421,181.5097453,179.7829902,181.2667847,85548900,9,3,15,4,2015
4/10/15,181.5270235,182.2992938,181.3187792,182.2559052,72722900,10,4,15,4,2015
4/13/15,182.1084461,182.767922,181.3795643,181.4316254,74436600,13,0,16,4,2015
4/14/15,181.2234527,181.9696929,180.5726622,181.7787933,75099900,14,1,16,4,2015
4/15/15,182.2646661,183.1237008,182.1778888,182.5943909,99529300,15,2,16,4,2015
4/16/15,182.2472452,183.0715766,182.0389876,182.5422668,68934900,16,3,16,4,2015
4/17/15,181.3015071,181.5531402,179.6267998,180.4424591,191113200,17,4,16,4,2015
4/20/15,181.4055886,182.4381778,181.3188245,182.091095,92189500,20,0,17,4,2015
4/21/15,182.8025838,182.9674528,181.5617505,181.8741302,72559800,21,1,17,4,2015
4/22/15,182.2299335,182.9588286,181.2667634,182.7679291,78264600,22,2,17,4,2015
4/23/15,182.3514078,183.9046345,182.2299275,183.2278137,102585900,23,3,17,4,2015
4/24/15,183.6616856,183.9306767,183.1844367,183.6529999,61327400,24,4,17,4,2015
4/27/15,184.2430304,184.3731832,182.6898039,182.889389,79358100,27,0,18,4,2015
4/28/15,182.8633475,183.52281,181.6398589,183.4707489,86863500,28,1,18,4,2015
4/29/15,182.5422962,183.3405972,181.8741612,182.7158508,125684900,29,2,18,4,2015
4/30/15,182.1171405,182.5249701,180.1560841,180.8849792,161304900,30,3,18,4,2015
5/1/15,181.7005961,182.8893817,181.5964739,182.845993,103399700,1,4,18,5,2015
5/4/15,183.2885333,183.9740397,183.1757387,183.3666382,70927200,4,0,19,5,2015
5/5/15,183.1150333,183.48816,181.1192738,181.2667847,113326200,5,1,19,5,2015
5/6/15,181.8394155,182.1604677,179.4097967,180.5204773,135060200,6,2,19,5,2015
5/7/15,180.4163911,181.6832685,180.0693083,181.2407227,88244900,7,3,19,5,2015
5/8/15,182.9848182,183.8351802,182.8980409,183.6269226,155877300,8,4,19,5,2015
5/11/15,183.5836125,183.8612762,182.6725034,182.7505951,75708100,11,0,20,5,2015
5/12/15,181.8828205,182.7678987,181.0237728,182.2038727,119727600,12,1,20,5,2015
5/13/15,182.6290884,183.2798786,181.9956563,182.2386169,94667900,13,2,20,5,2015
5/14/15,183.297196,184.2343352,183.0108467,184.1388855,95934000,14,3,20,5,2015
5/15/15,184.3385162,184.4860271,183.8352368,184.3385162,76510100,15,4,20,5,2015
5/18/15,184.1649843,185.1715299,184.0955651,184.9112244,74549700,18,0,21,5,2015
5/19/15,185.0327215,185.3190709,184.5554726,184.8504944,72114600,19,1,21,5,2015
5/20/15,184.9545355,185.5012034,184.3905227,184.7202606,76857500,20,2,21,5,2015
5/21/15,184.5727467,185.4751698,184.3991921,185.2582397,64764600,21,3,21,5,2015
5/22/15,184.859095,185.2929551,184.7463004,184.8157196,57433500,22,4,21,5,2015
5/26/15,184.3037655,184.7463113,182.3947837,182.8286438,124308600,26,1,22,5,2015
5/27/15,183.3058953,184.8070475,182.8807076,184.5640869,93214000,27,2,22,5,2015
5/28/15,184.2430424,184.4686448,183.6356408,184.3558502,74974600,28,3,22,5,2015
5/29/15,184.2864117,184.3297871,182.9327704,183.210434,124919600,29,4,22,5,2015
6/1/15,183.9046246,184.2517074,182.7592276,183.5835724,93338800,1,0,23,6,2015
6/2/15,183.1063455,184.1215766,182.4555552,183.4013672,91531000,2,1,23,6,2015
6/3/15,183.9567025,184.5380735,183.3753315,183.8872833,87820900,3,2,23,6,2015
6/4/15,183.1497045,183.8351976,182.0043075,182.3340454,151882800,4,3,23,6,2015
6/5/15,182.177866,182.724534,181.3361763,182.0216827,121704700,5,4,23,6,2015
6/8/15,181.9088872,182.0650838,180.8242368,180.9023285,89063300,8,0,24,6,2015
6/9/15,180.8762665,181.4402925,180.2168039,180.8762665,105034700,9,1,24,6,2015
6/10/15,181.6745936,183.4447504,181.6138601,183.0455933,134551300,10,2,24,6,2015
6/11/15,183.5054694,184.0347793,183.2625088,183.6356354,73876400,11,3,24,6,2015
6/12/15,182.7765721,183.5054539,181.9435549,182.2299042,135382400,12,4,24,6,2015
6/15/15,181.041145,181.7439963,180.3035776,181.4489746,124384200,15,0,25,6,2015
6/16/15,181.2927592,182.5249334,181.1105454,182.4381561,85308200,16,1,25,6,2015
6/17/15,182.7332001,183.3666454,181.6659079,182.7332001,126708600,17,2,25,6,2015
6/18/15,183.3579949,185.1194662,182.7679514,184.6335449,165867900,18,3,25,6,2015
6/19/15,184.3806429,184.4591144,183.4215025,183.8138733,130478700,19,4,25,6,2015
6/22/15,184.7730273,185.3659408,184.5375995,184.7555847,70696000,22,0,26,6,2015
6/23/15,184.9735825,185.2351675,184.476583,184.8863831,68476800,23,1,26,6,2015
6/24/15,184.6073635,184.9997343,183.5174372,183.5435944,92307300,24,2,26,6,2015
6/25/15,184.0667002,184.197486,182.9070174,182.9854889,97107400,25,3,26,6,2015
6/26/15,183.3604837,183.613354,182.3751993,182.9506836,104174800,26,4,26,6,2015
6/29/15,181.4073141,182.9593679,179.0356337,179.1141052,202621300,29,0,27,6,2015
6/30/15,180.7185169,180.7708445,178.9920771,179.48909,182925100,30,1,27,6,2015
7/1/15,181.1283229,181.3899079,180.1081534,180.9277802,135979900,1,2,27,7,2015
7/2/15,181.4247686,181.5991542,180.3261145,180.762085,104373700,2,3,27,7,2015
7/6/15,179.419324,181.0585642,179.2100534,180.2476654,117975400,6,0,28,7,2015
7/7/15,180.4569093,181.5119504,177.9718722,181.3811646,173820200,7,1,28,7,2015
7/8/15,179.9860261,180.2824828,178.0939161,178.3380585,164020100,8,2,28,7,2015
7/9/15,180.5266279,180.7969408,178.5473318,178.660675,144113100,9,3,28,7,2015
7/10/15,180.7446379,181.3462793,178.7042992,180.9103088,129456900,10,4,28,7,2015
7/13/15,182.2269762,183.0204325,182.1833765,182.9070892,106069400,13,0,29,7,2015
7/14/15,182.8634903,184.0231735,182.802448,183.7005463,81709600,14,1,29,7,2015
7/15/15,183.7441398,184.22371,183.1424983,183.6395111,97914100,15,2,29,7,2015
7/16/15,184.7381261,185.1130676,184.4852691,185.1130676,106683300,16,3,29,7,2015
7/17/15,185.1043639,185.3310771,184.6771212,185.2700348,89030000,17,4,29,7,2015
7/20/15,185.5054806,185.8804089,185.0346382,185.3659668,70446800,20,0,30,7,2015
7/21/15,185.2264585,185.4967715,184.3196456,184.6335449,77965000,21,1,30,7,2015
7/22/15,183.9184679,184.6509083,183.8835962,184.302124,88667900,22,2,30,7,2015
7/23/15,184.4417133,184.546342,182.8896591,183.2645874,90509100,23,3,30,7,2015
7/24/15,183.3692061,183.4302351,181.0149679,181.363739,117755000,24,4,30,7,2015
7/27/15,180.4394997,180.9713843,179.8465728,180.3087006,132361100,27,0,31,7,2015
7/28/15,181.1806104,182.6716354,180.3173974,182.523407,123544800,28,1,31,7,2015
7/29/15,182.6541805,184.0144062,182.5059521,183.7789917,105791300,29,2,31,7,2015
7/30/15,183.2471323,183.9970021,182.6018911,183.8226166,91304400,30,3,31,7,2015
7/31/15,184.3457785,184.3719357,183.2471376,183.5435944,103266900,31,4,31,7,2015
8/3/15,183.5087117,183.5697407,181.9304873,182.9244995,113965700,3,0,32,8,2015
8/4/15,182.8460308,183.325601,182.0612892,182.5670166,81820800,4,1,32,8,2015
8/5/15,183.4999839,184.2498537,182.8721853,183.1686554,85786800,5,2,32,8,2015
8/6/15,183.3604692,183.4738258,181.0585454,181.6689148,116030800,6,3,32,8,2015
8/7/15,181.5032887,181.6602317,180.3784771,181.3201752,117858000,7,4,32,8,2015
8/10/15,182.4798333,183.6918309,182.4798333,183.6046448,80270700,10,0,33,8,2015
8/11/15,182.2094914,182.6454619,181.1544371,181.9479065,126081400,11,1,33,8,2015
8/12/15,180.5876675,182.3577063,179.061771,182.1658783,172123700,12,2,33,8,2015
8/13/15,182.0002379,182.7152359,181.3724394,181.939209,89383300,13,3,33,8,2015
8/14/15,181.738611,182.6803086,181.5903827,182.6018372,72786500,14,4,33,8,2015
8/17/15,181.982815,183.6220551,181.5032448,183.6220551,79072600,17,0,34,8,2015
8/18/15,183.3343219,183.7005355,182.846037,183.0901794,71692700,18,1,34,8,2015
8/19/15,182.3141462,183.1163304,180.7969774,181.6427612,172946000,19,2,34,8,2015
8/20/15,180.064532,181.616586,177.7887655,177.8498077,194327900,20,3,34,8,2015
8/21/15,175.8966428,177.8236382,172.2257789,172.4960785,346588500,21,4,34,8,2015
8/24/15,163.4802371,172.1909199,159.0420469,165.2328339,507244300,24,0,35,8,2015
8/25/15,170.4034353,170.4208779,162.9832217,163.2884064,369833100,25,1,35,8,2015
8/26/15,167.4824089,169.8453612,164.2475023,169.5576324,339257000,26,2,35,8,2015
8/27/15,171.7897962,173.882449,170.2115854,173.7516632,274143900,27,3,35,8,2015
8/28/15,173.080324,174.2487219,172.5745965,173.760437,160414400,28,4,35,8,2015
8/31/15,172.7402235,173.629607,171.7810832,172.3565674,163298800,31,0,36,8,2015
9/1/15,168.3892708,169.8279817,166.305332,167.2121582,256000400,1,1,36,9,2015
9/2/15,169.6971759,170.4296166,167.7789081,170.3860168,160269300,2,2,36,9,2015
9/3/15,171.1270966,172.6878781,169.9935842,170.5080261,152087800,3,3,36,9,2015
9/4/15,168.1538067,169.0344622,167.0725952,167.9270935,207081000,4,4,36,9,2015
9/8/15,170.8481096,172.3042494,170.1767114,172.1472931,116025700,8,1,37,9,2015
9/9/15,173.7953033,173.9260891,169.461755,169.8453979,149347700,9,2,37,9,2015
9/10/15,169.6448116,171.9641775,169.3745121,170.7696228,158611100,10,3,37,9,2015
9/11/15,170.3598445,171.6154417,169.6186893,171.5456848,119691200,11,4,37,9,2015
9/14/15,171.7287758,171.7810902,170.4034218,170.9091492,79452000,14,0,38,9,2015
9/15/15,171.4322687,173.5074919,170.8655125,173.0453644,113806200,15,1,38,9,2015
9/16/15,173.3593237,174.7457068,173.0018247,174.5451508,99581600,16,2,38,9,2015
9/17/15,174.4056566,176.9081232,173.7604154,174.1527863,276046600,17,3,38,9,2015
9/18/15,171.5347461,174.1378617,170.8773905,171.3068542,223657500,18,4,38,9,2015
9/21/15,172.1745444,173.2613635,171.0964852,172.1920776,105726200,21,0,39,9,2015
9/22/15,169.9307839,170.4391404,168.7738318,169.957077,153890900,22,1,39,9,2015
9/23/15,170.1323301,170.6231533,169.0805642,169.6853333,92790600,23,2,39,9,2015
9/24/15,168.414498,169.5539171,167.0209074,169.0718536,159378800,24,3,39,9,2015
9/25/15,170.5968977,170.9124289,168.1164747,169.0280151,155054800,25,4,39,9,2015
9/28/15,168.0901842,168.2041301,164.4615823,164.7858734,178515900,28,0,40,9,2015
9/29/15,165.0137881,166.3022061,163.8393026,164.882309,159045600,29,1,40,9,2015
9/30/15,166.8543894,168.1340477,166.0392749,167.9587555,163452000,30,2,40,9,2015
10/1/15,168.3531463,168.7125039,166.3723196,168.3969727,131079000,1,3,40,10,2015
10/2/15,166.3284745,170.938723,165.7587584,170.9124298,211003300,2,4,40,10,2015
10/5/15,172.1920734,174.1904328,172.0781275,173.9537811,126320800,5,0,41,10,2015
10/6/15,173.8136042,174.4008403,172.6654251,173.3578339,110274500,6,1,41,10,2015
10/7/15,174.3306996,175.1458275,173.0861079,174.77771,124307300,7,2,41,10,2015
10/8/15,174.3745068,176.6533446,174.0589756,176.3553467,153055200,8,3,41,10,2015
10/9/15,176.5043214,176.9600782,175.8031396,176.460495,107069200,9,4,41,10,2015
10/12/15,176.5394377,176.8374357,176.0924406,176.6270905,56395600,12,0,42,10,2015
10/13/15,175.8645156,177.1879999,175.3386391,175.5139313,88038700,13,1,42,10,2015
10/14/15,175.4525619,176.0573312,174.3657427,174.6725006,99106200,14,2,42,10,2015
10/15/15,175.3649229,177.3632826,174.9792722,177.3545227,134142200,15,3,42,10,2015
10/16/15,177.7752379,178.1784085,176.9776433,178.1608887,114580100,16,4,42,10,2015
10/19/15,177.486007,178.2485352,177.1617158,178.2485352,76523900,19,0,43,10,2015
10/20/15,177.7927819,178.6604828,177.529837,178.0206604,78448500,20,1,43,10,2015
10/21/15,178.458926,178.6166849,176.7410305,176.9163361,102038000,21,2,43,10,2015
10/22/15,177.9067,180.1241783,176.9162934,179.9050598,174911700,22,3,43,10,2015
10/23/15,181.6492273,182.2627564,180.8165797,181.8771057,144442300,23,4,43,10,2015
10/26/15,181.6930902,181.7544364,181.0444945,181.4301453,69033000,26,0,44,10,2015
10/27/15,180.7289464,181.4301283,180.3695889,181.0795441,77905800,27,1,44,10,2015
10/28/15,181.4300997,183.1655143,180.7376912,183.1392212,135906700,28,2,44,10,2015
10/29/15,182.6133691,183.4197236,182.4906633,183.0340729,90525500,29,3,44,10,2015
10/30/15,183.2356745,183.568739,182.0787357,182.2452545,131076900,30,4,44,10,2015
11/2/15,182.5871032,184.602983,182.455624,184.4013977,86270800,2,0,45,11,2015
11/3/15,184.0332375,185.5144807,183.7965858,184.9360046,95246100,3,1,45,11,2015
11/4/15,185.2428057,185.3742715,183.8141487,184.3750916,96224500,4,2,45,11,2015
11/5/15,184.4364517,184.9185152,183.2619796,184.19104,78408700,5,3,45,11,2015
11/6/15,183.831673,184.3400295,182.7097873,184.0946045,110471500,6,4,45,11,2015
11/9/15,183.4548143,183.6125866,181.3863346,182.3767548,131008700,9,0,46,11,2015
11/10/15,181.8771239,182.8324908,181.5966592,182.7974243,75874600,10,1,46,11,2015
11/11/15,183.0779153,183.1305016,182.0086158,182.0787354,67846000,11,2,46,11,2015
11/12/15,180.9918917,181.482715,179.5194217,179.5369415,121315200,12,3,46,11,2015
11/13/15,179.1074403,179.387905,177.433372,177.5210114,153577100,13,4,46,11,2015
11/16/15,177.3282576,180.2819712,177.2055383,180.2206116,117645200,16,0,47,11,2015
11/17/15,180.5449121,181.4651993,179.5720253,180.0891418,121123700,17,1,47,11,2015
11/18/15,180.588709,183.0954254,180.544896,182.9464264,121342500,18,2,47,11,2015
11/19/15,182.8237341,183.2269181,182.4819097,182.788681,88220500,19,3,47,11,2015
11/20/15,183.5775093,184.1647454,183.0603928,183.4548035,94011500,20,4,47,11,2015
11/23/15,183.5161201,184.0419964,182.7623519,183.2444153,64931200,23,0,48,11,2015
11/24/15,182.1926768,183.910572,181.7895062,183.4898682,98874400,24,1,48,11,2015
11/25/15,183.6213515,183.8317101,183.1918743,183.4635925,51980100,25,2,48,11,2015
11/27/15,183.5600043,183.8843088,183.0604209,183.6739502,37317800,27,4,48,11,2015
11/30/15,183.8404373,183.9631432,182.797431,182.911377,112822700,30,0,49,11,2015
12/1/15,183.568744,184.7782826,183.2795059,184.6555634,97858400,1,1,49,12,2015
12/2/15,184.6029764,184.9360408,182.5082038,182.7711487,108441300,2,2,49,12,2015
12/3/15,183.0341164,183.3145812,179.4580999,180.2118683,166224200,3,3,49,12,2015
12/4/15,180.211845,184.0332728,180.211845,183.7265015,192913900,4,4,49,12,2015
12/7/15,183.3846609,183.8228979,181.6054196,182.6133728,102027100,7,0,50,12,2015
12/8/15,180.983121,182.5607635,180.3608185,181.3862915,103372400,8,1,50,12,2015
12/9/15,180.7202129,182.902625,178.9584912,179.9752045,162401500,9,2,50,12,2015
12/10/15,180.0453171,181.8070253,179.7999054,180.4397278,116128900,10,3,50,12,2015
12/11/15,178.2310452,178.923454,176.6183224,176.942627,211173300,11,4,50,12,2015
12/14/15,177.1091167,177.9680575,175.2509826,177.8365784,182385200,14,0,51,12,2015
12/15/15,179.4142836,180.6501156,177.8103341,179.7035217,154069600,15,1,51,12,2015
12/16/15,180.8779357,182.6484169,179.5018785,182.3328857,197017000,16,2,51,12,2015
12/17/15,182.6572172,182.7273367,179.5369712,179.5545044,173092500,17,3,51,12,2015
12/18/15,178.7803769,178.9214371,176.1882048,176.3557281,251393500,18,4,51,12,2015
12/21/15,177.581236,177.9956315,176.4173984,177.8104706,99094300,21,0,52,12,2015
12/22/15,178.7362937,179.7326083,177.7047175,179.4240112,111026200,22,1,52,12,2015
12/23/15,180.4731786,181.6899155,180.3761921,181.6458282,110987200,23,2,52,12,2015
12/24/15,181.3813445,181.9191762,181.1168347,181.3460693,48539600,24,3,52,12,2015
12/28/15,180.6231046,180.9757754,179.811951,180.9317017,65899900,28,0,53,12,2015
12/29/15,182.0778906,183.2064533,182.0426289,182.8625946,92640700,29,1,53,12,2015
12/30/15,182.6068995,182.6950739,181.416612,181.5664978,63317700,30,2,53,12,2015
12/31/15,180.8611521,181.531232,179.7502136,179.7502136,114877900,31,3,53,12,2015
1/4/16,176.7701167,177.2462236,175.0948968,177.2374115,222353500,4,0,1,1,2016
1/5/16,177.5724168,178.013262,176.382143,177.5371552,110845800,5,1,1,1,2016
1/6/16,174.8744627,176.3909712,174.2220204,175.2976837,152112600,6,2,1,1,2016
1/7/16,172.2205884,174.0809557,170.6864423,171.0920258,213436100,7,3,1,1,2016
1/8/16,172.0971356,172.6790545,168.914233,169.2140045,209817200,8,4,1,1,2016
1/11/16,170.175062,170.5277462,167.3624809,169.381546,187941300,11,0,2,1,2016
1/12/16,170.8892274,171.5328575,168.5262903,170.7481537,172330500,12,1,2,1,2016
1/13/16,171.4447048,171.8062011,166.0928508,166.4896088,221168900,13,2,2,1,2016
1/14/16,167.1244253,170.3954893,165.4580309,169.2228394,240795600,14,3,2,1,2016
1/15/16,164.6733341,166.4278895,163.571221,165.5902863,324846400,15,4,2,1,2016
1/19/16,167.4859039,167.6181521,164.1707396,165.8106842,195244400,19,1,3,1,2016
1/20/16,163.1391778,165.3169542,159.603604,163.6858215,286547800,20,2,3,1,2016
1/21/16,164.1795908,166.5248773,162.7953303,164.6027985,195772900,21,3,3,1,2016
1/22/16,167.3272043,168.1912571,166.5336883,167.97966,168319600,22,4,3,1,2016
1/25/16,167.4506524,167.6534374,165.2376141,165.4403992,130371700,25,0,4,1,2016
1/26/16,166.1280868,167.9884539,165.7754161,167.6974945,141036800,26,1,4,1,2016
1/27/16,167.1508697,168.8966129,164.9290061,165.8724213,185681700,27,2,4,1,2016
1/28/16,167.485877,167.697474,165.0171417,166.7364349,143798800,28,3,4,1,2016
1/29/16,167.5388043,170.9421296,167.4153682,170.8010559,210529300,29,4,4,1,2016
2/1/16,169.7518907,171.5593591,169.143522,170.7393799,136061600,1,0,5,2,2016
2/2/16,169.2493229,169.258135,167.1156199,167.6622772,182564900,2,1,5,2,2016
2/3/16,168.7643601,169.0905813,164.9642767,168.6673737,205054900,3,2,5,2,2016
2/4/16,168.1471809,169.9458233,167.4859131,168.9318848,139531800,4,3,5,2,2016
2/5/16,168.3940766,168.9936197,165.052462,165.7137299,180788300,5,4,5,2,2016
2/8/16,163.7916598,164.1002434,161.1730378,163.4830627,191526700,8,0,6,2,2016
2/9/16,161.6667596,164.823213,161.5256859,163.4918518,184513100,9,1,6,2,2016
2/10/16,164.3558801,166.0575358,163.2184922,163.3507538,148214100,10,2,6,2,2016
2/11/16,160.7673932,162.3191766,159.6652804,161.2258759,219058900,11,3,6,2,2016
2/12/16,163.0774597,164.5675051,162.1957693,164.549881,127632400,12,4,6,2,2016
2/16/16,166.4366918,167.3536438,165.4315653,167.3271942,120250700,16,1,7,2,2016
2/17/16,168.5439618,170.4484166,168.4117002,170.0604706,136009500,17,2,7,2,2016
2/18/16,170.3425837,170.4043085,169.0376857,169.3639069,102343000,18,3,7,2,2016
2/19/16,168.5526957,169.4431979,167.9178778,169.2845001,114793000,19,4,7,2,2016
2/22/16,170.9332849,171.8855119,170.862748,171.7356262,103640300,22,0,8,2,2016
2/23/16,171.0479295,171.3300769,169.4432466,169.5666962,111455300,23,1,8,2,2016
2/24/16,168.0766077,170.6335039,166.9215957,170.3425446,150812200,24,2,8,2,2016
2/25/16,170.8098586,172.4145415,170.0163428,172.4057159,110728300,25,3,8,2,2016
2/26/16,173.313899,173.410872,171.8414641,172.0089874,129833700,26,4,8,2,2016
2/29/16,172.0266266,173.0141156,170.4572186,170.6600037,125918100,29,0,9,2,2016
3/1/16,171.9384312,174.7598511,171.4446867,174.6716766,141799700,1,1,9,3,2016
3/2/16,174.3454653,175.5092897,173.9134322,175.4563904,102415000,2,2,9,3,2016
3/3/16,175.271256,176.1617721,174.6717129,176.1441345,95172200,3,3,9,3,2016
3/4/16,176.34687,177.5283453,175.4828173,176.7171783,129293600,4,4,9,3,2016
3/7/16,175.756133,177.2814669,175.6767841,176.8582458,100219000,7,0,10,3,2016
3/8/16,175.7385352,176.2675413,174.7598583,174.9273682,123974900,8,1,10,3,2016
3/9/16,175.7738358,176.1529563,174.9538566,175.7914734,94801200,9,2,10,3,2016
3/10/16,176.302771,177.2814477,174.0280088,175.9324493,156838700,10,3,10,3,2016
3/11/16,177.4490249,178.8156479,175.9148921,178.7715607,137964500,11,4,10,3,2016
3/14/16,178.2425259,179.0184042,177.8986672,178.5422974,73612000,14,0,11,3,2016
3/15/16,177.5372061,178.5687824,177.2638842,178.2513733,93169100,15,1,11,3,2016
3/16/16,177.7488109,179.7061649,177.7047236,179.2829437,129303200,16,2,11,3,2016
3/17/16,179.1947694,180.9493248,178.7803739,180.4203186,134278500,17,3,11,3,2016
3/18/16,180.9431871,181.4837927,180.6152834,181.129303,138372400,18,4,11,3,2016
